1533,571,4
481,571,4
134,571,4
283,571,3
981,571,4
527,571,5
998,571,5
1701,571,3
1809,571,3
1588,571,3
1350,571,5
10,571,4
1211,571,5
561,571,5
1146,571,5
742,571,5
614,571,5
1457,571,5
1918,571,4
1831,571,4
1871,571,2
1702,571,3
1658,571,4
508,571,5
1534,571,4
1738,571,4
291,571,3
358,571,4
492,571,5
424,571,4
1206,571,5
1789,571,4
304,571,3
188,571,3
1310,571,5
1982,571,5
1038,571,5
735,571,5
437,575,3
695,577,3
1333,580,3
1933,580,2
1507,580,5
1500,580,3
477,580,5
1533,580,4
1760,580,1
6,580,3
1333,582,1
1333,585,4
1409,585,5
769,586,3
1811,587,4
485,588,4
301,588,4
1442,588,4
1323,588,5
1894,589,2
1900,593,4
1810,595,5
1333,599,3
1500,599,3
265,599,4
1691,607,3
979,607,3
1333,607,2
1947,607,2
1409,607,4
602,607,3
1746,607,3
1830,607,4
1897,607,3
298,607,2
383,607,4
1346,607,5
1507,607,3
719,607,5
1357,607,3
169,607,4
97,607,3
1186,607,3
1900,607,3
1500,607,4
766,607,5
1582,607,2
79,607,5
265,607,5
1523,607,5
1734,607,5
857,607,3
462,607,3
1276,607,3
1117,607,4
1527,607,4
2000,607,3
684,607,4
7,607,3
1442,607,5
1693,607,4
1715,607,4
1315,607,4
1044,607,3
1082,607,3
1533,607,3
578,607,3
481,607,4
134,607,5
1221,607,4
283,607,3
183,607,4
998,607,4
1701,607,3
1626,607,4
1588,607,2
1350,607,4
1922,607,3
561,607,3
1146,607,3
614,607,1
1457,607,4
268,607,5
1918,607,2
1831,607,4
1871,607,3
1664,607,5
1702,607,3
1738,607,3
291,607,3
358,607,4
304,607,3
663,607,3
188,607,3
1310,607,4
1070,607,3
735,607,3
1047,610,5
1533,613,2
1333,615,3
834,615,3
1897,615,5
544,615,3
477,615,3
491,615,3
1809,615,4
33,615,4
1534,615,4
1738,615,4
1310,615,5
1427,621,3
1897,621,4
1636,621,4
748,623,5
2000,624,5
1527,625,1
1427,629,2
769,629,3
1331,629,3
265,629,4
1442,629,5
766,631,3
1117,631,3
1693,631,4
665,631,2
1969,631,4
134,631,5
1831,631,4
1333,633,3
158,634,3
614,634,5
769,636,3
199,636,3
1357,636,4
79,636,3
1734,636,3
906,636,4
462,636,3
7,636,4
481,636,4
981,636,3
2000,638,3
1715,638,5
815,640,4
981,642,3
1527,643,5
481,643,4
788,645,4
79,645,5
756,645,2
592,645,5
1044,645,4
330,645,3
1810,646,4
1044,646,4
744,652,4
1409,652,3
1442,652,4
1310,652,3
1760,654,3
437,657,3
1333,658,2
834,658,3
195,658,2
602,658,4
302,658,4
1830,658,5
79,658,4
1734,658,4
1268,658,4
1442,658,5
1693,658,4
437,658,3
134,658,5
1626,658,4
561,658,2
1702,658,4
1664,658,4
1295,658,3
1871,658,4
6,658,3
358,658,5
1310,658,3
1357,659,2
1427,660,5
769,660,3
1333,660,3
1179,660,4
485,660,5
1188,660,5
1811,660,3
481,660,4
527,660,5
1355,660,3
1809,660,4
1588,660,4
1457,660,3
1534,660,4
1310,660,4
1374,661,4
1810,662,2
1333,662,3
602,662,3
561,662,4
1457,662,3
1830,668,5
383,668,5
734,668,3
1702,668,3
769,670,3
1333,670,3
183,670,4
265,672,4
1918,672,5
1333,673,4
2000,673,5
1734,674,1
596,674,5
1553,674,3
769,677,5
1333,677,3
307,677,5
1611,680,2
33,680,1
1333,682,3
1086,682,4
477,682,3
1527,682,4
756,682,4
2000,682,3
183,682,4
1871,682,2
1534,682,3
1409,686,3
1897,686,3
1573,686,4
1117,686,3
481,686,4
1809,686,3
1831,686,2
1702,686,4
1789,686,2
1427,689,4
1333,689,3
1897,689,3
1523,689,3
477,689,2
1983,689,4
7,689,5
199,692,4
1611,692,3
1357,692,3
169,692,4
1186,692,3
116,692,4
1500,692,4
265,692,4
79,692,3
1734,692,1
462,692,3
1689,692,3
1442,692,5
1715,692,3
481,692,5
1221,692,4
561,692,3
685,692,4
1457,692,4
268,692,5
1918,692,4
1702,692,4
1738,692,4
304,692,4
188,692,3
1310,692,2
561,693,3
1047,694,4
915,694,5
769,695,3
719,696,3
1442,696,4
1626,696,3
1527,699,4
195,705,2
199,705,3
602,705,5
1746,705,3
383,705,4
1357,705,5
1500,705,4
944,705,5
265,705,3
79,705,4
906,705,3
1717,705,5
1276,705,4
301,705,4
2000,705,3
7,705,3
1442,705,5
1693,705,4
578,705,5
134,705,5
1701,705,1
1809,705,4
1626,705,5
1295,705,4
6,705,3
188,705,3
576,705,5
1310,705,4
6,706,3
1333,707,3
735,707,5
1427,708,3
909,708,2
1333,708,3
199,708,4
1331,708,3
664,708,3
302,708,1
1086,708,3
231,708,4
1611,708,4
383,708,4
695,708,4
1346,708,5
609,708,4
169,708,4
97,708,3
247,708,5
485,708,4
1500,708,3
1730,708,4
79,708,3
1734,708,3
477,708,3
462,708,2
201,708,2
1689,708,4
1276,708,3
2000,708,3
684,708,3
1791,708,3
7,708,3
1442,708,4
1693,708,4
437,708,2
1044,708,3
1798,708,4
1374,708,4
596,708,2
481,708,2
134,708,4
283,708,3
527,708,5
1588,708,5
561,708,3
1457,708,2
1918,708,3
1831,708,4
1871,708,3
1295,708,4
1750,708,3
616,708,4
785,708,3
1493,708,2
291,708,3
815,708,4
304,708,4
188,708,4
735,708,3
158,709,4
1427,711,5
1500,711,3
265,711,3
462,711,3
1715,711,4
481,711,4
685,711,4
1534,711,3
1738,711,3
1333,715,4
1333,717,2
87,717,3
1333,719,3
1922,719,3
769,720,4
1333,720,4
59,720,5
1830,720,1
788,720,5
298,720,4
1507,720,3
767,720,5
906,720,4
739,720,4
756,720,4
2000,720,4
981,720,4
1701,720,4
742,720,5
614,720,5
1295,720,1
508,720,5
1534,720,4
735,720,4
307,721,2
363,722,5
614,722,5
979,723,3
1830,723,3
2000,723,3
1715,723,4
1626,723,3
6,723,3
1070,724,4
1333,725,3
1900,725,3
453,728,4
1333,730,3
1811,730,4
829,730,5
1333,731,1
1922,732,3
131,733,2
1333,734,4
195,734,3
1310,734,5
1442,736,1
97,739,3
1427,743,4
1333,746,2
199,746,4
1611,746,3
169,746,4
79,746,4
1689,746,3
1276,746,4
1985,746,3
1442,746,5
815,746,4
1333,748,3
1067,748,1
1527,749,4
684,749,1
1527,750,3
769,751,1
1357,751,3
1636,751,3
1442,751,4
536,751,5
1409,752,3
1442,752,5
1715,752,5
596,752,5
1146,752,4
614,752,5
1871,752,5
1738,752,4
1333,755,3
1427,758,2
1353,758,3
384,758,4
1333,758,2
623,758,2
834,758,3
1179,758,3
1947,758,2
840,758,2
1409,758,4
1331,758,4
59,758,5
392,758,2
1007,758,3
302,758,3
1746,758,3
1897,758,4
748,758,1
1086,758,2
1611,758,4
383,758,4
298,758,1
1346,758,4
1507,758,1
1921,758,4
1357,758,4
1636,758,2
1186,758,3
1059,758,4
1900,758,3
952,758,4
767,758,4
1500,758,3
1730,758,2
1590,758,3
79,758,2
265,758,3
477,758,3
462,758,3
1276,758,3
1894,758,4
1983,758,4
301,758,4
1527,758,4
920,758,3
1985,758,4
7,758,4
592,758,3
1442,758,5
911,758,2
437,758,2
1082,758,2
787,758,4
481,758,5
283,758,4
527,758,3
981,758,3
183,758,3
1701,758,2
1809,758,3
1626,758,4
742,758,4
1457,758,3
1531,758,3
1918,758,2
1702,758,3
1871,758,3
1664,758,3
1750,758,5
1658,758,4
1534,758,4
1738,758,3
536,758,5
492,758,3
424,758,3
188,758,4
576,758,5
1310,758,4
1070,758,4
1485,758,2
735,758,4
1333,759,2
199,759,3
1086,759,1
485,759,2
1500,759,3
998,759,2
1918,759,2
785,759,4
550,759,5
1573,760,3
1500,760,4
1730,760,5
933,760,3
1664,760,4
424,760,4
25,761,4
87,761,4
1722,761,1
1427,763,3
769,763,3
1507,763,2
1457,763,3
1918,763,5
1333,768,4
307,774,4
508,780,4
1921,781,4
1333,783,3
829,783,3
769,786,3
769,788,3
1333,788,3
195,788,2
1947,788,2
199,788,5
602,788,3
302,788,2
1086,788,5
1897,788,4
164,788,5
1636,788,1
1573,788,3
1811,788,1
906,788,4
1527,788,5
756,788,1
2000,788,5
1420,788,5
684,788,5
1442,788,5
266,788,5
596,788,4
1533,788,3
283,788,3
981,788,5
1701,788,3
1809,788,5
1626,788,5
305,788,2
1211,788,5
561,788,5
742,788,5
1457,788,4
1918,788,2
1295,788,5
6,788,3
508,788,3
1738,788,3
304,788,5
188,788,3
1310,788,4
1485,788,1
735,788,5
769,789,3
199,789,4
1409,789,3
1893,789,3
1897,789,3
1611,789,4
164,789,5
1900,789,5
1500,789,4
1689,789,2
2000,789,4
684,789,5
1044,789,3
283,789,2
1457,789,4
1779,789,4
785,789,5
906,797,1
1353,798,5
1427,798,4
769,798,4
909,798,3
1691,798,4
1333,798,4
1179,798,3
195,798,4
199,798,4
1409,798,3
1331,798,5
664,798,4
1086,798,4
1897,798,3
383,798,3
695,798,3
1507,798,3
169,798,4
1723,798,3
485,798,4
1500,798,5
1811,798,3
1271,798,4
265,798,4
79,798,3
1523,798,1
906,798,4
462,798,3
1689,798,3
1276,798,4
301,798,4
1527,798,3
2000,798,4
684,798,4
1985,798,5
7,798,5
250,798,4
1911,798,5
1693,798,4
1715,798,5
596,798,2
134,798,4
1221,798,5
1553,798,5
283,798,4
527,798,5
981,798,3
1701,798,5
1626,798,5
305,798,3
1588,798,5
561,798,4
1457,798,5
268,798,3
1918,798,3
1295,798,5
616,798,4
785,798,5
1493,798,3
815,798,4
1789,798,3
304,798,5
267,798,3
188,798,4
798,798,5
1310,798,2
735,798,3
1527,799,5
307,801,2
495,807,4
481,808,4
134,808,5
735,808,4
744,809,5
201,809,5
785,809,5
1897,811,4
1689,811,3
437,811,3
561,811,4
1310,811,3
1527,814,1
1070,814,3
1427,818,3
769,818,4
1333,818,3
1734,818,1
561,818,3
1310,818,3
1333,819,2
1409,819,4
1047,819,3
1527,819,3
1985,819,2
1442,819,4
134,819,5
1918,819,3
1333,822,3
1442,822,5
596,822,5
1146,822,4
1333,825,4
392,825,2
1500,825,5
1702,825,5
6,825,3
1333,829,2
199,829,4
1086,829,3
544,829,3
2000,829,2
481,829,4
1922,829,1
979,831,2
834,831,3
1409,831,4
1276,831,4
1894,831,4
1442,831,5
1082,831,2
481,831,4
998,831,4
1809,831,3
1626,831,3
1702,831,3
59,832,5
684,832,5
1819,832,5
1333,833,3
602,833,3
1811,833,4
437,833,3
188,833,4
1333,836,3
1328,836,4
1734,840,3
1527,840,4
1427,843,4
1333,843,3
834,843,4
1830,843,1
1846,843,4
201,843,3
1894,843,4
2000,843,5
592,843,5
1809,843,4
1457,843,4
933,843,4
1534,843,5
1738,843,1
1810,846,3
1333,846,3
1913,846,3
527,846,2
1922,846,1
1811,849,2
1333,850,3
1533,850,4
1409,851,5
199,851,3
602,851,3
1507,851,2
79,851,4
1276,851,3
920,851,5
1985,851,4
1442,851,5
578,851,4
481,851,5
561,851,4
1664,851,4
1702,851,3
769,859,3
596,859,4
1553,859,4
1658,859,4
798,861,5
1333,862,4
834,862,3
744,862,2
1409,862,4
1830,862,3
1086,862,2
97,862,4
1573,862,5
201,862,4
1985,862,4
1082,862,4
1664,862,4
1534,862,2
1333,866,2
1243,871,4
1333,872,4
1069,872,5
310,872,5
695,872,4
1507,872,5
169,872,2
1811,872,1
477,872,4
1527,872,3
2000,872,5
1420,872,5
911,872,4
1315,872,5
1243,872,4
1533,872,5
134,872,5
981,872,5
305,872,5
495,872,5
6,872,3
1534,872,5
188,872,4
330,872,3
1922,874,4
1985,876,4
1310,880,4
2000,881,3
735,881,5
1333,883,4
1893,883,3
1523,883,4
1333,884,3
1135,885,3
384,886,3
769,886,3
1427,886,5
1353,886,5
1333,886,4
546,886,3
744,886,4
195,886,4
1947,886,5
840,886,5
199,886,5
602,886,4
59,886,5
302,886,3
1746,886,5
788,886,4
1086,886,4
1611,886,5
517,886,3
440,886,3
470,886,5
695,886,4
1346,886,5
609,886,5
1088,886,5
1846,886,4
1573,886,5
1186,886,3
1059,886,5
1465,886,4
1900,886,5
142,886,4
116,886,5
1500,886,4
1811,886,5
766,886,5
296,886,4
79,886,5
1523,886,4
477,886,4
857,886,5
906,886,4
462,886,5
201,886,4
1717,886,5
1276,886,5
756,886,2
1771,886,5
7,886,4
592,886,5
711,886,3
1442,886,5
911,886,4
1693,886,4
307,886,3
1722,886,5
1606,886,4
437,886,2
266,886,4
1044,886,4
1243,886,4
967,886,4
168,886,5
1374,886,5
481,886,5
1221,886,5
283,886,3
527,886,4
183,886,4
1626,886,4
1809,886,4
10,886,3
1067,886,4
685,886,4
369,886,5
1531,886,5
1457,886,4
268,886,5
1918,886,5
1831,886,4
1664,886,4
1871,886,5
6,886,5
785,886,5
1298,886,2
424,886,2
304,886,4
188,886,4
1070,886,4
330,886,2
1038,886,4
735,886,5
981,889,5
1809,889,4
508,889,4
1310,890,4
798,891,5
1664,893,3
1333,895,4
495,895,5
1333,896,2
1409,896,5
1331,896,3
1830,896,5
97,896,4
265,896,3
79,896,5
1734,896,5
1276,896,3
2000,896,2
7,896,4
1442,896,4
1693,896,3
1715,896,4
1809,896,3
614,896,3
1918,896,3
1664,896,4
1738,896,3
1310,896,3
1333,897,3
1409,897,2
788,897,4
1611,897,5
1913,897,4
766,897,4
2000,897,5
592,897,4
133,897,3
561,897,5
1534,897,3
1333,898,2
1427,900,4
1333,900,3
834,900,4
87,900,5
592,900,4
10,900,2
1871,900,2
1310,900,5
769,907,3
1507,907,5
1427,908,4
1333,908,4
1409,908,3
1830,908,3
1811,908,4
1734,908,4
201,908,3
1894,908,4
2000,908,5
561,908,3
933,908,4
1871,908,4
1534,908,5
424,908,3
1310,908,5
981,918,2
192,918,4
478,919,2
1327,919,3
1717,919,4
283,919,4
981,919,3
1626,919,3
742,919,2
1918,919,1
1702,919,2
1323,919,3
477,922,4
1527,923,3
1588,929,4
1323,929,1
1333,931,3
1900,933,5
1333,937,3
195,937,5
1007,937,5
169,937,4
1811,937,4
477,937,4
462,937,2
1527,937,3
756,937,1
684,937,4
7,937,4
1442,937,5
1693,937,5
1082,937,4
481,937,4
305,937,1
424,937,5
1310,937,2
1222,940,5
1830,940,4
1897,940,3
383,940,2
265,940,4
1527,940,5
7,940,3
1442,940,5
1533,940,3
134,940,5
268,940,5
1664,940,4
97,942,2
291,942,4
1333,947,3
1333,949,4
2000,949,4
1211,952,5
477,953,5
1689,953,3
305,953,1
1457,953,3
1427,954,4
1333,954,2
834,954,3
42,954,4
2000,954,5
192,954,3
1734,961,3
1871,961,2
1409,962,3
302,962,3
383,962,3
1913,962,4
1034,962,3
79,962,3
201,962,1
1527,962,3
2000,962,3
1374,962,3
134,962,5
1918,962,2
1534,962,2
815,962,3
1427,963,4
769,963,3
1333,963,2
478,963,2
1331,963,3
664,963,5
1746,963,5
1897,963,4
298,963,4
906,963,5
684,963,5
7,963,5
1715,963,4
1044,963,4
1221,963,5
1588,963,5
1211,963,5
1457,963,3
550,963,4
1310,963,4
330,963,4
2000,964,5
1533,964,5
527,964,3
1809,964,5
592,970,3
1357,972,4
1573,972,5
1333,977,2
769,978,4
1333,978,3
834,978,3
1333,984,2
815,984,4
1427,985,2
769,985,2
1691,985,3
1333,985,1
1179,985,5
195,985,2
199,985,2
1409,985,4
602,985,3
1331,985,2
1933,985,3
664,985,1
1746,985,3
1897,985,5
298,985,3
383,985,3
695,985,3
1346,985,4
719,985,5
1846,985,2
169,985,4
544,985,3
97,985,2
1723,985,2
485,985,4
1900,985,4
1500,985,3
1882,985,3
1582,985,1
766,985,5
79,985,4
1734,985,5
477,985,5
1689,985,4
1527,985,4
2000,985,4
684,985,5
1985,985,3
250,985,4
1442,985,5
1693,985,4
437,985,2
333,985,3
1044,985,3
1082,985,3
1374,985,4
481,985,5
134,985,5
283,985,5
527,985,4
998,985,1
1588,985,2
1328,985,1
10,985,5
1922,985,3
1146,985,3
1457,985,3
1918,985,3
1831,985,5
1871,985,3
1664,985,5
1295,985,4
6,985,4
1658,985,3
616,985,4
1738,985,4
291,985,4
815,985,3
304,985,4
188,985,3
688,985,2
1310,985,4
1746,986,5
87,986,3
442,988,5
1333,989,3
781,989,3
462,989,2
301,989,4
1983,989,3
756,989,3
7,989,5
911,989,2
1693,989,3
1658,989,2
1534,989,4
1038,989,4
1333,990,2
1746,990,3
1734,990,5
997,990,3
1553,992,1
1871,992,1
1442,993,2
769,994,2
479,994,4
609,994,4
1553,994,4
1333,996,2
477,996,4
2000,996,4
1420,996,4
1533,996,5
495,996,5
1485,996,1
1333,998,1
1044,998,3
788,1001,4
756,1001,2
307,1001,3
1457,1001,4
453,1001,2
1900,1010,3
1333,1011,2
1523,1011,4
1442,1012,4
1715,1012,4
1702,1017,5
1830,1020,4
1897,1020,3
298,1020,5
383,1020,4
1117,1020,5
1527,1020,5
2000,1020,4
684,1020,5
578,1020,5
981,1020,5
614,1020,5
785,1020,5
1738,1020,3
1789,1020,2
688,1020,5
1070,1020,5
769,1021,3
1331,1021,4
1442,1021,5
769,1022,3
1457,1022,4
158,1023,3
769,1025,2
199,1027,4
1897,1027,4
1500,1027,2
944,1027,4
756,1027,2
2000,1027,3
684,1027,3
1693,1027,4
1315,1027,2
134,1027,4
1871,1027,4
1750,1027,5
1310,1027,3
2000,1029,1
769,1032,3
788,1032,2
1323,1032,5
1333,1033,2
1500,1035,3
1442,1035,4
481,1035,4
134,1035,5
614,1035,3
1831,1035,5
1310,1035,3
592,1036,4
1527,1039,4
1457,1039,3
7,1043,4
1333,1044,3
788,1044,3
1801,1044,3
1611,1045,3
979,1046,2
1561,1046,3
1333,1046,2
546,1046,4
1331,1046,3
1135,1046,3
1522,1046,5
302,1046,3
1830,1046,3
1611,1046,4
1034,1046,5
1636,1046,2
1573,1046,4
1500,1046,4
1730,1046,3
79,1046,1
1734,1046,1
877,1046,2
201,1046,2
1689,1046,4
1276,1046,4
1894,1046,4
2000,1046,2
1985,1046,3
7,1046,3
1442,1046,4
1315,1046,3
481,1046,5
1871,1046,4
1664,1046,4
1534,1046,3
536,1046,4
424,1046,3
1333,1047,3
97,1047,4
1523,1047,4
1427,1049,3
769,1050,3
1331,1050,4
1830,1050,4
1897,1050,3
383,1050,3
1523,1050,3
1734,1050,4
1442,1050,5
1457,1050,4
1611,1051,3
1333,1055,4
785,1055,3
1086,1058,5
298,1058,4
906,1058,5
462,1058,3
1333,1060,3
1007,1060,4
1913,1060,3
491,1060,2
1044,1060,2
1221,1060,5
495,1062,5
1333,1063,3
769,1066,3
1333,1066,2
195,1066,4
199,1066,3
1897,1066,3
383,1066,4
79,1066,4
1527,1066,5
7,1066,5
1442,1066,5
1693,1066,4
596,1066,3
134,1066,5
1701,1066,3
1809,1066,4
1588,1066,4
1457,1066,4
268,1066,5
304,1066,3
188,1066,3
1310,1066,2
1689,1067,2
769,1068,4
1333,1068,4
247,1068,4
684,1068,4
305,1068,4
1398,1071,3
1810,1072,5
1333,1073,5
546,1073,3
793,1073,5
1947,1073,4
1409,1073,3
602,1073,4
633,1073,5
788,1073,4
1611,1073,5
695,1073,3
1573,1073,4
116,1073,5
1730,1073,5
766,1073,5
1736,1073,5
79,1073,5
131,1073,4
1734,1073,5
462,1073,4
1270,1073,5
1689,1073,4
491,1073,4
1894,1073,3
1117,1073,4
1420,1073,3
920,1073,4
250,1073,3
911,1073,3
1693,1073,5
1044,1073,4
1969,1073,4
1221,1073,5
183,1073,5
1067,1073,3
1831,1073,5
1890,1073,5
1520,1073,3
492,1073,4
1593,1073,5
769,1074,4
1333,1074,4
906,1075,3
2000,1075,4
1442,1075,3
1333,1080,4
1897,1080,4
933,1080,4
1702,1080,3
392,1086,1
79,1087,3
1333,1092,1
59,1092,3
1333,1094,4
788,1094,4
2000,1094,5
527,1094,4
199,1096,3
1809,1096,2
1457,1096,3
6,1096,3
1086,1097,2
1333,1098,4
333,1098,5
1323,1098,4
1636,1100,1
544,1100,2
1442,1100,1
183,1100,3
495,1100,5
1918,1100,1
1427,1102,5
1333,1102,3
478,1102,2
1179,1102,3
1947,1102,3
199,1102,4
1409,1102,2
602,1102,4
302,1102,4
1830,1102,3
1086,1102,4
97,1102,3
247,1102,3
1500,1102,3
1811,1102,4
79,1102,3
906,1102,4
462,1102,2
1717,1102,4
1276,1102,3
1983,1102,4
1117,1102,5
1527,1102,5
2000,1102,4
684,1102,5
7,1102,2
1442,1102,4
1693,1102,4
1715,1102,1
437,1102,2
967,1102,5
1374,1102,3
1533,1102,3
578,1102,5
481,1102,5
134,1102,5
283,1102,4
981,1102,4
1701,1102,4
439,1102,5
1626,1102,3
1146,1102,4
1067,1102,4
614,1102,5
685,1102,5
1457,1102,4
1918,1102,1
1831,1102,4
1871,1102,3
1295,1102,4
1658,1102,5
1534,1102,4
616,1102,3
785,1102,4
291,1102,2
536,1102,5
188,1102,4
1310,1102,3
735,1102,5
1333,1103,3
769,1104,3
684,1104,3
561,1104,3
268,1104,5
134,1105,4
1427,1110,3
909,1110,4
1810,1110,5
979,1110,5
1333,1110,2
546,1110,3
834,1110,5
744,1110,5
1179,1110,3
1947,1110,3
840,1110,5
602,1110,5
1331,1110,4
1518,1110,4
1135,1110,5
302,1110,5
1746,1110,3
1086,1110,4
788,1110,5
1611,1110,4
440,1110,5
1385,1110,3
695,1110,4
1034,1110,5
1088,1110,5
169,1110,4
1636,1110,5
97,1110,5
1573,1110,5
1500,1110,4
1730,1110,4
471,1110,4
1811,1110,2
296,1110,5
1236,1110,5
79,1110,4
1523,1110,4
1734,1110,5
1584,1110,5
201,1110,5
1689,1110,3
442,1110,5
1894,1110,3
491,1110,4
756,1110,3
920,1110,4
1985,1110,4
592,1110,5
250,1110,5
1442,1110,5
1693,1110,3
1715,1110,5
825,1110,4
437,1110,3
1044,1110,4
1798,1110,2
1082,1110,5
596,1110,3
1533,1110,4
481,1110,4
1878,1110,5
283,1110,4
527,1110,4
981,1110,3
368,1110,5
1701,1110,2
1809,1110,5
1588,1110,5
1328,1110,4
561,1110,4
742,1110,2
268,1110,5
1918,1110,3
1871,1110,1
358,1110,4
1650,1110,5
424,1110,3
1789,1110,4
304,1110,3
188,1110,3
1070,1110,4
495,1111,5
1070,1113,4
495,1114,4
1689,1116,2
1333,1120,3
302,1120,3
79,1121,5
1664,1121,4
1357,1122,1
199,1123,4
1723,1123,1
1527,1123,4
684,1123,5
1070,1123,4
1333,1126,3
1086,1126,2
981,1126,4
756,1128,1
1353,1129,2
1333,1129,2
1846,1129,4
1734,1129,4
188,1129,4
1333,1130,2
1333,1132,2
142,1134,4
967,1137,3
1691,1138,1
1333,1138,1
298,1138,2
1357,1138,3
1500,1138,1
1442,1138,5
1693,1138,4
1079,1138,4
385,1138,2
536,1138,4
1070,1139,4
1333,1140,2
1809,1140,3
1333,1142,1
1791,1143,5
1427,1144,5
769,1144,2
1333,1144,2
1409,1144,4
602,1144,3
1331,1144,3
664,1144,4
1830,1144,5
1897,1144,2
1611,1144,5
314,1144,5
1069,1144,3
695,1144,5
1346,1144,5
97,1144,5
1186,1144,4
247,1144,5
1573,1144,5
1723,1144,5
1856,1144,5
116,1144,4
1811,1144,5
1590,1144,4
296,1144,5
265,1144,4
79,1144,5
131,1144,3
1734,1144,4
906,1144,4
462,1144,5
1689,1144,4
94,1144,5
1791,1144,5
8,1144,4
7,1144,5
250,1144,3
1442,1144,4
1715,1144,5
1044,1144,4
1798,1144,4
1082,1144,4
481,1144,5
283,1144,3
183,1144,4
998,1144,4
1701,1144,3
1809,1144,5
1588,1144,4
561,1144,4
614,1144,5
1457,1144,4
268,1144,4
1531,1144,4
1918,1144,4
1702,1144,3
1871,1144,3
6,1144,2
1738,1144,4
1650,1144,5
536,1144,5
873,1144,4
1310,1144,3
330,1144,5
1427,1145,2
384,1145,3
979,1145,3
1378,1145,4
834,1145,3
744,1145,3
1947,1145,3
840,1145,3
1409,1145,2
1007,1145,5
1522,1145,5
302,1145,3
1746,1145,1
1830,1145,5
1897,1145,4
788,1145,3
177,1145,2
989,1145,3
1611,1145,5
1069,1145,2
1263,1145,1
470,1145,2
383,1145,3
1913,1145,3
310,1145,4
695,1145,3
1636,1145,3
544,1145,1
1912,1145,3
97,1145,3
1186,1145,3
1573,1145,3
485,1145,2
1900,1145,3
1188,1145,3
1856,1145,3
116,1145,4
1500,1145,4
1942,1145,4
1248,1145,3
1811,1145,3
1590,1145,3
296,1145,3
1271,1145,3
79,1145,3
265,1145,2
1734,1145,3
477,1145,3
857,1145,3
201,1145,5
1689,1145,3
784,1145,5
1276,1145,4
491,1145,4
1330,1145,4
997,1145,2
756,1145,1
920,1145,4
94,1145,1
7,1145,3
968,1145,4
592,1145,3
250,1145,3
1442,1145,4
1715,1145,4
126,1145,5
825,1145,3
333,1145,1
413,1145,3
266,1145,3
1044,1145,2
1798,1145,2
1082,1145,5
1969,1145,2
596,1145,3
1878,1145,5
1221,1145,5
283,1145,3
183,1145,4
998,1145,4
192,1145,3
1588,1145,3
10,1145,3
1211,1145,2
1067,1145,3
614,1145,2
1457,1145,2
1831,1145,4
933,1145,3
1664,1145,5
1871,1145,1
1702,1145,4
1295,1145,3
1890,1145,3
1512,1145,3
6,1145,3
1738,1145,3
358,1145,3
1619,1145,3
1650,1145,3
536,1145,5
304,1145,1
663,1145,3
1593,1145,3
576,1145,5
1310,1145,3
1070,1145,2
1982,1145,4
1038,1145,2
1353,1148,4
199,1148,4
79,1148,5
7,1148,5
1693,1148,4
596,1148,3
134,1148,5
1295,1148,3
1070,1148,4
1994,1149,5
1768,1149,2
1357,1151,3
1442,1151,2
481,1151,3
1658,1151,3
1333,1155,4
1333,1157,2
1611,1158,4
1117,1160,4
785,1160,2
1593,1160,3
1333,1163,3
1442,1163,5
495,1164,3
1333,1165,2
1894,1172,2
1457,1172,3
42,1173,5
1117,1173,4
424,1173,5
1427,1174,3
769,1174,3
1409,1174,5
602,1174,5
1830,1174,5
1611,1174,5
314,1174,3
383,1174,3
1573,1174,4
116,1174,4
1500,1174,4
1730,1174,5
79,1174,3
265,1174,3
1276,1174,3
1894,1174,4
1527,1174,4
1442,1174,5
1082,1174,3
578,1174,5
481,1174,4
134,1174,5
283,1174,4
183,1174,3
1531,1174,3
1760,1174,3
1664,1174,4
1702,1174,3
291,1174,4
536,1174,5
188,1174,4
735,1174,3
769,1175,3
1333,1175,2
199,1175,5
1086,1175,5
1507,1175,3
2000,1175,5
1457,1175,4
1310,1175,2
1333,1176,3
1507,1176,5
2000,1176,4
684,1176,5
1333,1179,4
471,1179,3
1427,1180,4
1353,1180,5
769,1180,4
384,1180,5
1333,1180,4
478,1180,4
1179,1180,3
1947,1180,4
195,1180,5
199,1180,4
1409,1180,4
602,1180,5
1830,1180,5
1086,1180,4
1897,1180,3
1611,1180,3
383,1180,3
695,1180,4
164,1180,5
609,1180,4
1846,1180,4
97,1180,5
1573,1180,5
1856,1180,5
116,1180,5
1500,1180,4
1811,1180,4
1590,1180,4
766,1180,5
296,1180,5
79,1180,4
265,1180,3
131,1180,3
1523,1180,4
1734,1180,3
477,1180,3
906,1180,5
201,1180,4
462,1180,4
1689,1180,4
1276,1180,3
1894,1180,5
1983,1180,4
1117,1180,5
756,1180,2
1420,1180,4
684,1180,5
7,1180,5
1442,1180,3
1693,1180,4
1606,1180,4
266,1180,4
1082,1180,3
1374,1180,4
596,1180,3
1533,1180,3
481,1180,5
283,1180,3
981,1180,3
998,1180,5
1701,1180,4
1626,1180,4
1588,1180,5
10,1180,3
1146,1180,5
1067,1180,5
742,1180,4
614,1180,5
1457,1180,4
268,1180,4
1918,1180,4
933,1180,5
1664,1180,4
1871,1180,3
1295,1180,3
6,1180,3
508,1180,4
1534,1180,4
1738,1180,4
424,1180,3
930,1180,3
1206,1180,5
